,feature1,feature2,class
0,1.028469001029687,1.1549305668422143,0
1,0.8780991029624965,0.8955105082490926,0
2,0.9592881897453625,1.0396731551776253,0
3,0.855405237830557,0.9184730643209816,0
4,1.0203388397227933,0.9013753959509536,0
5,1.0226524362094271,0.4500260054639005,0
6,0.8217832103452452,1.1894777785581612,0
7,0.9902270374025679,1.307704068019927,0
8,0.771514409328893,0.3457159974212194,0
9,0.9620470681296358,0.07387437367571437,0
10,1.1745696549429092,0.6921144881545628,0
11,0.8279873708711869,0.848069266034133,0
12,0.8918914052769839,0.876994649969822,0
13,0.9039454505835728,0.354133613063627,0
14,0.9445950662814497,1.1264198148399813,0
15,0.9317171973880909,0.7834405376815831,0
16,0.8924032375483959,0.668773007290768,0
17,0.9854657058509597,1.113108471402839,0
18,0.9638294283823654,0.386784851884697,0
19,1.2920190263955205,1.36777270945323,0
20,0.8820489070387239,0.8807712904925636,0
21,1.329702988273395,1.584637738307735,0
22,0.8650008688787705,1.2865598694476312,0
23,1.0131357444773985,1.1677767648464212,0
24,1.2238271227292565,1.9851931332929116,0
25,1.0333287671101758,1.4178301660229793,0
26,0.9643505644902313,1.7754769802252792,0
27,1.0260076654438521,0.87226739420103,0
28,1.108633593662286,1.1675548573985226,0
29,1.1255015356220683,1.0806028407747423,0
30,1.1529767950637724,1.4476466073887804,0
31,0.8658520446834417,1.1066385327392452,0
32,1.03607875209505,1.0682800018165486,0
33,0.9158840417315484,0.7903238932891028,0
34,1.1387289630870896,0.8572964910314202,0
35,1.2255450129889083,1.6088576386836237,0
36,0.8491760661362975,1.3658646057938713,0
37,1.0343658132120666,2.075829711218021,0
38,1.2432872441446574,1.0725884656230213,0
39,0.8414672057666084,0.8989171610789398,0
40,0.8200851540826141,1.309221293736674,0
41,0.9017654926061175,1.1354620930701933,0
42,1.0682104371742733,0.7737036127053923,0
43,0.9085260407336139,0.9670372672874855,0
44,1.4647894193486697,1.468192405771736,0
45,1.0576548952621476,0.9713953383996803,0
46,1.1209750334289854,1.1078443484478646,0
47,0.8544751534920129,0.9978611505030055,0
48,0.9985451874023448,0.6818893355161222,0
49,0.7807736844782599,1.1198490978070104,0
50,1.1406899050909869,1.1743702430078828,0
51,1.231872511916856,0.6256733726929036,0
52,1.0364800309998623,0.9602630652435324,0
53,0.9027561428669655,0.5664621149351777,0
54,0.5078257481847761,0.8391614317012341,0
55,1.3255141185000552,1.8382940020117355,0
56,0.8823933142441358,0.7001757103956218,0
57,1.033450516268753,1.4689314624094183,0
58,1.0346425509168935,0.9814658565568951,0
59,0.8168797507266814,1.2866346524835444,0
60,1.033341004147798,1.1855900269489705,0
61,1.084800375294685,1.646618531138555,0
62,0.9129088989528211,1.2629174393669202,0
63,1.1771811092403848,1.1437713001296168,0
64,0.786556510927579,0.7752853263946639,0
65,0.6146759361572963,1.3886076611267448,0
66,0.8140513466608131,0.8888388132265973,0
67,0.9364033321072016,0.6236294995277172,0
68,1.21828167992902,0.9645720491689348,0
69,1.069101808809709,0.4913896312718994,0
70,1.150807550251469,1.0224201888119397,0
71,0.8255069542071991,0.5585387291616768,0
72,0.9654823310767641,1.1846862410287577,0
73,1.0973572918951777,1.4778348342634422,0
74,1.1984321601596168,1.2705125041604777,0
75,0.7340175120895329,1.0307292139137343,0
76,0.704557071452043,1.3919812847440975,0
77,1.228652584139173,1.0584655638791083,0
78,0.7959374214930086,1.9222460924490896,0
79,0.9825075119823832,1.21034712990311,0
80,1.1001847550303598,0.9804274141662721,0
81,0.606604306638012,0.5699838482929139,0
82,1.0027765491746705,1.2454939773716378,0
83,0.9204307074485811,1.522541513335789,0
84,0.7797862373519149,1.4762677102950377,0
85,0.974500424670294,1.174376251974961,0
86,0.6177141850665622,1.0281747892602584,0
87,1.0773634368085065,0.586063214270119,0
88,1.1996396838597565,1.4291678531021605,0
89,1.123026833176698,2.1954453833065357,0
90,1.1735314526842158,1.1480965730273718,0
91,0.9234161355503472,1.14838429761907,0
92,1.0679636791754488,0.5630779019377534,0
93,1.1789942513173068,1.178672736032449,0
94,0.5239644711988184,0.9712547047184283,0
95,0.751480619491496,1.0670291795661053,0
96,0.7198788803011931,0.8669411065542619,0
97,1.0701810494107669,1.4916986356444442,0
98,0.8506379634566029,0.44689516063036316,0
99,1.0786944161015541,0.4566610565447161,0
